dimensions.GEO,dimensions.SEX,population_annee,dimensions.EP_MEASURE,dimensions.AGE,attributes.OBS_STATUS_FR,population,code_dep_population
2023-DEP-50,_T,2004,POP,_T,D,489608.0,50
2023-DEP-50,_T,2014,POP,_T,D,499958.0,50
2023-DEP-50,_T,1994,POP,_T,D,479779.0,50
2023-DEP-50,_T,2015,POP,_T,D,499287.0,50
2023-DEP-51,_T,2003,POP,_T,D,565830.0,51
2023-DEP-51,_T,1997,POP,_T,D,565798.0,51
2023-DEP-51,_T,2001,POP,_T,D,565535.0,51
2023-DEP-51,_T,1996,POP,_T,D,565544.0,51
2023-DEP-51,_T,1995,POP,_T,D,564908.0,51
2023-DEP-51,_T,1994,POP,_T,D,563357.0,51
2023-DEP-51,_T,2015,POP,_T,D,572293.0,51
2023-DEP-51,_T,2021,POP,_T,D,565292.0,51
2023-DEP-51,_T,1990,POP,_T,D,557636.0,51
2023-DEP-51,_T,2011,POP,_T,D,566571.0,51
2023-DEP-51,_T,2009,POP,_T,D,566145.0,51
2023-DEP-51,_T,2010,POP,_T,D,565307.0,51
2023-DEP-51,_T,2002,POP,_T,D,565782.0,51
2023-DEP-51,_T,2020,POP,_T,D,566659.0,51
2023-DEP-51,_T,2023,POP,_T,PROV,562387.0,51
2023-DEP-51,_T,2007,POP,_T,D,566491.0,51
2023-DEP-51,_T,1991,POP,_T,D,559006.0,51
2023-DEP-51,_T,2022,POP,_T,D,564107.0,51
2023-DEP-51,_T,2016,POP,_T,D,570883.0,51
2023-DEP-51,_T,2004,POP,_T,D,565512.0,51
2023-DEP-51,_T,2024,POP,_T,PROV,560550.0,51
2023-DEP-51,_T,1992,POP,_T,D,560409.0,51
2023-DEP-51,_T,2019,POP,_T,D,566855.0,51
2023-DEP-51,_T,1999,POP,_T,D,565366.0,51
2023-DEP-51,_T,2008,POP,_T,D,566010.0,51
2023-DEP-51,_T,2000,POP,_T,D,565189.0,51
2023-DEP-51,_T,2025,POP,_T,PROV,558743.0,51
2023-DEP-51,_T,2012,POP,_T,D,568750.0,51
2023-DEP-51,_T,2018,POP,_T,D,567462.0,51
2023-DEP-51,_T,1998,POP,_T,D,565935.0,51
2023-DEP-51,_T,2017,POP,_T,D,568895.0,51
2023-DEP-51,_T,2014,POP,_T,D,570817.0,51
2023-DEP-51,_T,2013,POP,_T,D,569999.0,51
2023-DEP-51,_T,2006,POP,_T,D,565841.0,51
2023-DEP-51,_T,1993,POP,_T,D,562053.0,51
2023-DEP-51,_T,2005,POP,_T,D,565675.0,51
2023-DEP-52,_T,1996,POP,_T,D,198275.0,52
2023-DEP-52,_T,2007,POP,_T,D,187407.0,52
2023-DEP-52,_T,2001,POP,_T,D,192992.0,52
2023-DEP-52,_T,1995,POP,_T,D,199263.0,52
2023-DEP-52,_T,1991,POP,_T,D,203333.0,52
2023-DEP-52,_T,2013,POP,_T,D,181521.0,52
2023-DEP-52,_T,2012,POP,_T,D,182136.0,52
2023-DEP-52,_T,1999,POP,_T,D,195131.0,52
2023-DEP-52,_T,1997,POP,_T,D,197242.0,52
2023-DEP-52,_T,2021,POP,_T,D,171042.0,52
2023-DEP-52,_T,1998,POP,_T,D,196378.0,52
2023-DEP-52,_T,1993,POP,_T,D,200882.0,52
2023-DEP-52,_T,2005,POP,_T,D,188817.0,52
2023-DEP-52,_T,2025,POP,_T,PROV,167047.0,52
2023-DEP-52,_T,2011,POP,_T,D,182375.0,52
2023-DEP-52,_T,2017,POP,_T,D,175640.0,52
2023-DEP-52,_T,1992,POP,_T,D,202052.0,52
2023-DEP-52,_T,2023,POP,_T,PROV,168854.0,52
2023-DEP-52,_T,2002,POP,_T,D,191914.0,52
2023-DEP-52,_T,2000,POP,_T,D,194024.0,52
2023-DEP-52,_T,2022,POP,_T,D,169865.0,52
2023-DEP-52,_T,2014,POP,_T,D,180673.0,52
2023-DEP-52,_T,2015,POP,_T,D,179154.0,52
2023-DEP-52,_T,2009,POP,_T,D,185214.0,52
2023-DEP-52,_T,2018,POP,_T,D,174069.0,52
2023-DEP-52,_T,2004,POP,_T,D,189795.0,52
2023-DEP-52,_T,2024,POP,_T,PROV,168009.0,52
2023-DEP-52,_T,2010,POP,_T,D,184039.0,52
2023-DEP-52,_T,2019,POP,_T,D,172512.0,52
2023-DEP-52,_T,2003,POP,_T,D,190907.0,52
2023-DEP-52,_T,2008,POP,_T,D,186470.0,52
2023-DEP-52,_T,2020,POP,_T,D,171798.0,52
2023-DEP-52,_T,1990,POP,_T,D,204039.0,52
2023-DEP-52,_T,2006,POP,_T,D,187652.0,52
2023-DEP-52,_T,2016,POP,_T,D,178084.0,52
2023-DEP-52,_T,1994,POP,_T,D,199891.0,52
2023-DEP-53,_T,1999,POP,_T,D,285218.0,53
2023-DEP-53,_T,1993,POP,_T,D,279725.0,53
2023-DEP-53,_T,2006,POP,_T,D,299000.0,53
2023-DEP-53,_T,2019,POP,_T,D,307062.0,53
2023-DEP-53,_T,2008,POP,_T,D,302983.0,53
2023-DEP-53,_T,2007,POP,_T,D,300643.0,53
2023-DEP-53,_T,1994,POP,_T,D,280569.0,53
2023-DEP-53,_T,1991,POP,_T,D,278255.0,53
2023-DEP-53,_T,1997,POP,_T,D,283126.0,53
2023-DEP-53,_T,2003,POP,_T,D,293122.0,53
2023-DEP-53,_T,2022,POP,_T,D,305437.0,53
2023-DEP-53,_T,1990,POP,_T,D,277748.0,53
2023-DEP-53,_T,2002,POP,_T,D,291126.0,53
2023-DEP-53,_T,2000,POP,_T,D,286970.0,53
2023-DEP-53,_T,2009,POP,_T,D,305147.0,53
2023-DEP-53,_T,2013,POP,_T,D,307500.0,53
2023-DEP-53,_T,2005,POP,_T,D,296884.0,53
2023-DEP-53,_T,2017,POP,_T,D,307445.0,53
2023-DEP-53,_T,2020,POP,_T,D,306538.0,53
2023-DEP-53,_T,1995,POP,_T,D,281443.0,53
2023-DEP-53,_T,2018,POP,_T,D,307084.0,53
2023-DEP-53,_T,2023,POP,_T,PROV,304630.0,53
2023-DEP-53,_T,1992,POP,_T,D,278701.0,53
2023-DEP-53,_T,1998,POP,_T,D,283893.0,53
2023-DEP-53,_T,2014,POP,_T,D,307471.0,53
2023-DEP-53,_T,2015,POP,_T,D,307940.0,53
2023-DEP-53,_T,2021,POP,_T,D,305933.0,53
2023-DEP-53,_T,2024,POP,_T,PROV,303859.0,53
2023-DEP-53,_T,2010,POP,_T,D,306337.0,53
2023-DEP-53,_T,2012,POP,_T,D,307453.0,53
2023-DEP-53,_T,2004,POP,_T,D,294813.0,53
2023-DEP-53,_T,2025,POP,_T,PROV,303245.0,53
2023-DEP-53,_T,2001,POP,_T,D,289124.0,53
2023-DEP-53,_T,1996,POP,_T,D,282376.0,53
2023-DEP-53,_T,2011,POP,_T,D,307031.0,53
2023-DEP-53,_T,2016,POP,_T,D,307688.0,53
2023-DEP-54,_T,2000,POP,_T,D,715684.0,54
2023-DEP-54,_T,1998,POP,_T,D,715062.0,54
2023-DEP-54,_T,1990,POP,_T,D,711367.0,54
2023-DEP-54,_T,1999,POP,_T,D,714295.0,54
2023-DEP-54,_T,1996,POP,_T,D,717201.0,54
2023-DEP-54,_T,2024,POP,_T,PROV,730498.0,54
2023-DEP-54,_T,2001,POP,_T,D,717358.0,54
2023-DEP-54,_T,2004,POP,_T,D,721734.0,54
2023-DEP-54,_T,2025,POP,_T,PROV,729358.0,54
2023-DEP-54,_T,2015,POP,_T,D,734403.0,54
2023-DEP-54,_T,2019,POP,_T,D,733760.0,54
2023-DEP-54,_T,1995,POP,_T,D,717273.0,54
2023-DEP-54,_T,2008,POP,_T,D,729768.0,54
2023-DEP-54,_T,2011,POP,_T,D,733124.0,54
2023-DEP-54,_T,2005,POP,_T,D,723797.0,54
2023-DEP-54,_T,2012,POP,_T,D,733266.0,54
2023-DEP-54,_T,2018,POP,_T,D,733469.0,54
2023-DEP-54,_T,2006,POP,_T,D,725302.0,54
2023-DEP-54,_T,2020,POP,_T,D,732590.0,54
2023-DEP-54,_T,2013,POP,_T,D,731004.0,54
2023-DEP-54,_T,1994,POP,_T,D,716518.0,54
2023-DEP-54,_T,1993,POP,_T,D,715492.0,54
2023-DEP-54,_T,2022,POP,_T,D,732898.0,54
2023-DEP-54,_T,2010,POP,_T,D,732207.0,54
2023-DEP-54,_T,2007,POP,_T,D,726592.0,54
2023-DEP-54,_T,2016,POP,_T,D,733821.0,54
2023-DEP-54,_T,2002,POP,_T,D,719199.0,54
2023-DEP-54,_T,1992,POP,_T,D,713614.0,54
2023-DEP-54,_T,2017,POP,_T,D,733481.0,54
2023-DEP-54,_T,1991,POP,_T,D,711758.0,54
2023-DEP-54,_T,2003,POP,_T,D,720638.0,54
2023-DEP-54,_T,1997,POP,_T,D,716448.0,54
2023-DEP-54,_T,2014,POP,_T,D,732153.0,54
2023-DEP-54,_T,2009,POP,_T,D,731019.0,54
2023-DEP-54,_T,2023,POP,_T,PROV,731744.0,54
2023-DEP-54,_T,2021,POP,_T,D,732486.0,54
2023-DEP-55,_T,2015,POP,_T,D,190626.0,55
2023-DEP-55,_T,2014,POP,_T,D,191530.0,55
2023-DEP-55,_T,2004,POP,_T,D,193376.0,55
2023-DEP-55,_T,1994,POP,_T,D,195478.0,55
2023-DEP-55,_T,2017,POP,_T,D,187187.0,55
2023-DEP-55,_T,2019,POP,_T,D,184083.0,55
2023-DEP-55,_T,2011,POP,_T,D,193557.0,55
2023-DEP-55,_T,2002,POP,_T,D,193312.0,55
2023-DEP-55,_T,2021,POP,_T,D,181919.0,55
2023-DEP-55,_T,2008,POP,_T,D,194218.0,55
2023-DEP-55,_T,2006,POP,_T,D,193696.0,55
2023-DEP-55,_T,1990,POP,_T,D,196282.0,55
2023-DEP-55,_T,1991,POP,_T,D,196043.0,55
2023-DEP-55,_T,1992,POP,_T,D,195676.0,55
2023-DEP-55,_T,2013,POP,_T,D,192094.0,55
2023-DEP-55,_T,2025,POP,_T,PROV,177024.0,55
2023-DEP-55,_T,2010,POP,_T,D,193923.0,55
2023-DEP-55,_T,2007,POP,_T,D,193962.0,55
2023-DEP-55,_T,2018,POP,_T,D,185355.0,55
2023-DEP-55,_T,2009,POP,_T,D,194003.0,55
2023-DEP-55,_T,1998,POP,_T,D,192797.0,55
2023-DEP-55,_T,2023,POP,_T,PROV,179439.0,55
2023-DEP-55,_T,1996,POP,_T,D,194622.0,55
2023-DEP-55,_T,2012,POP,_T,D,192800.0,55
2023-DEP-55,_T,2016,POP,_T,D,189055.0,55
2023-DEP-55,_T,2001,POP,_T,D,193019.0,55
2023-DEP-55,_T,1995,POP,_T,D,194887.0,55
2023-DEP-55,_T,1993,POP,_T,D,195709.0,55
2023-DEP-55,_T,2003,POP,_T,D,193321.0,55
2023-DEP-55,_T,2020,POP,_T,D,183001.0,55
2023-DEP-55,_T,1997,POP,_T,D,194338.0,55
2023-DEP-55,_T,2024,POP,_T,PROV,178231.0,55
2023-DEP-55,_T,2005,POP,_T,D,193637.0,55
2023-DEP-55,_T,1999,POP,_T,D,192443.0,55
2023-DEP-55,_T,2000,POP,_T,D,192682.0,55
2023-DEP-55,_T,2022,POP,_T,D,180745.0,55
2023-DEP-56,_T,2017,POP,_T,D,750863.0,56
2023-DEP-56,_T,2001,POP,_T,D,656858.0,56
2023-DEP-56,_T,1996,POP,_T,D,632042.0,56
2023-DEP-56,_T,2024,POP,_T,PROV,785243.0,56
2023-DEP-56,_T,2016,POP,_T,D,747548.0,56
2023-DEP-56,_T,1994,POP,_T,D,627128.0,56
2023-DEP-56,_T,2011,POP,_T,D,727083.0,56
2023-DEP-56,_T,1997,POP,_T,D,635229.0,56
2023-DEP-56,_T,2012,POP,_T,D,732372.0,56
2023-DEP-56,_T,1998,POP,_T,D,639772.0,56
2023-DEP-56,_T,2023,POP,_T,PROV,780633.0,56
2023-DEP-56,_T,2018,POP,_T,D,754867.0,56
2023-DEP-56,_T,2004,POP,_T,D,679372.0,56
2023-DEP-56,_T,2008,POP,_T,D,710034.0,56
2023-DEP-56,_T,2025,POP,_T,PROV,789465.0,56
2023-DEP-56,_T,1993,POP,_T,D,626160.0,56
2023-DEP-56,_T,2006,POP,_T,D,694821.0,56
2023-DEP-56,_T,2015,POP,_T,D,744813.0,56
2023-DEP-56,_T,2007,POP,_T,D,702487.0,56
2023-DEP-56,_T,2009,POP,_T,D,716182.0,56
2023-DEP-56,_T,1999,POP,_T,D,643293.0,56
2023-DEP-56,_T,2013,POP,_T,D,737778.0,56
2023-DEP-56,_T,2020,POP,_T,D,764161.0,56
2023-DEP-56,_T,2003,POP,_T,D,671846.0,56
2023-DEP-56,_T,2010,POP,_T,D,721657.0,56
2023-DEP-56,_T,2022,POP,_T,D,776103.0,56
2023-DEP-56,_T,2019,POP,_T,D,759684.0,56
2023-DEP-56,_T,2021,POP,_T,D,768687.0,56
2023-DEP-56,_T,2005,POP,_T,D,687480.0,56
2023-DEP-56,_T,2014,POP,_T,D,741051.0,56
2023-DEP-56,_T,1995,POP,_T,D,629518.0,56
2023-DEP-56,_T,2002,POP,_T,D,664294.0,56
2023-DEP-56,_T,1991,POP,_T,D,621740.0,56
2023-DEP-56,_T,1990,POP,_T,D,619723.0,56
2023-DEP-56,_T,2000,POP,_T,D,649831.0,56
2023-DEP-56,_T,1992,POP,_T,D,623457.0,56
2023-DEP-57,_T,2009,POP,_T,D,1044898.0,57
2023-DEP-57,_T,1999,POP,_T,D,1023763.0,57
2023-DEP-57,_T,1997,POP,_T,D,1022509.0,57
2023-DEP-57,_T,2012,POP,_T,D,1046468.0,57
2023-DEP-57,_T,1992,POP,_T,D,1013534.0,57
2023-DEP-57,_T,2023,POP,_T,PROV,1050692.0,57
2023-DEP-57,_T,1994,POP,_T,D,1017589.0,57
2023-DEP-57,_T,2014,POP,_T,D,1045154.0,57
2023-DEP-57,_T,2018,POP,_T,D,1043524.0,57
2023-DEP-57,_T,2003,POP,_T,D,1031421.0,57
2023-DEP-57,_T,2001,POP,_T,D,1027458.0,57
2023-DEP-57,_T,2025,POP,_T,PROV,1050955.0,57
2023-DEP-57,_T,1996,POP,_T,D,1020258.0,57
2023-DEP-57,_T,2016,POP,_T,D,1045271.0,57
2023-DEP-57,_T,2015,POP,_T,D,1044486.0,57
2023-DEP-57,_T,2002,POP,_T,D,1029636.0,57
2023-DEP-57,_T,2011,POP,_T,D,1045146.0,57
2023-DEP-57,_T,2006,POP,_T,D,1036776.0,57
2023-DEP-57,_T,2021,POP,_T,D,1049942.0,57
2023-DEP-57,_T,2004,POP,_T,D,1032634.0,57
2023-DEP-57,_T,1991,POP,_T,D,1011848.0,57
2023-DEP-57,_T,1993,POP,_T,D,1015854.0,57
2023-DEP-57,_T,2013,POP,_T,D,1046873.0,57
2023-DEP-57,_T,2022,POP,_T,D,1050721.0,57
2023-DEP-57,_T,2007,POP,_T,D,1039023.0,57
2023-DEP-57,_T,2017,POP,_T,D,1043522.0,57
2023-DEP-57,_T,2019,POP,_T,D,1046543.0,57
2023-DEP-57,_T,2024,POP,_T,PROV,1050897.0,57
2023-DEP-57,_T,1995,POP,_T,D,1019421.0,57
2023-DEP-57,_T,2000,POP,_T,D,1025516.0,57
2023-DEP-57,_T,2010,POP,_T,D,1045066.0,57
2023-DEP-57,_T,2020,POP,_T,D,1049155.0,57
2023-DEP-57,_T,2008,POP,_T,D,1042230.0,57
2023-DEP-57,_T,2005,POP,_T,D,1034768.0,57
2023-DEP-57,_T,1990,POP,_T,D,1010514.0,57
2023-DEP-57,_T,1998,POP,_T,D,1022916.0,57
2023-DEP-58,_T,2003,POP,_T,D,223605.0,58
2023-DEP-58,_T,1995,POP,_T,D,229577.0,58
2023-DEP-58,_T,2022,POP,_T,D,202299.0,58
2023-DEP-58,_T,1994,POP,_T,D,230146.0,58
2023-DEP-58,_T,2019,POP,_T,D,204452.0,58
2023-DEP-58,_T,1991,POP,_T,D,232671.0,58
2023-DEP-58,_T,2017,POP,_T,D,207182.0,58
2023-DEP-58,_T,2000,POP,_T,D,225054.0,58
2023-DEP-58,_T,2013,POP,_T,D,215221.0,58
2023-DEP-58,_T,2012,POP,_T,D,216786.0,58
2023-DEP-58,_T,1999,POP,_T,D,225485.0,58
2023-DEP-58,_T,1992,POP,_T,D,231731.0,58
2023-DEP-58,_T,2009,POP,_T,D,220199.0,58
2023-DEP-58,_T,2020,POP,_T,D,202670.0,58
2023-DEP-58,_T,2025,POP,_T,PROV,199666.0,58
2023-DEP-58,_T,2010,POP,_T,D,219584.0,58
2023-DEP-58,_T,2015,POP,_T,D,211747.0,58
2023-DEP-58,_T,2014,POP,_T,D,213569.0,58
2023-DEP-58,_T,1997,POP,_T,D,227623.0,58
2023-DEP-58,_T,1996,POP,_T,D,228568.0,58
2023-DEP-58,_T,2008,POP,_T,D,220653.0,58
2023-DEP-58,_T,2007,POP,_T,D,221488.0,58
2023-DEP-58,_T,2024,POP,_T,PROV,200541.0,58
2023-DEP-58,_T,2001,POP,_T,D,224569.0,58
2023-DEP-58,_T,2023,POP,_T,PROV,201409.0,58
2023-DEP-58,_T,2021,POP,_T,D,202417.0,58
2023-DEP-58,_T,1990,POP,_T,D,233450.0,58
2023-DEP-58,_T,2005,POP,_T,D,222711.0,58
2023-DEP-58,_T,2006,POP,_T,D,222220.0,58
2023-DEP-58,_T,2018,POP,_T,D,205828.0,58
2023-DEP-58,_T,2004,POP,_T,D,223050.0,58
2023-DEP-58,_T,2016,POP,_T,D,209161.0,58
2023-DEP-58,_T,1998,POP,_T,D,226776.0,58
2023-DEP-58,_T,2011,POP,_T,D,218341.0,58
2023-DEP-58,_T,1993,POP,_T,D,230756.0,58
2023-DEP-58,_T,2002,POP,_T,D,224139.0,58
2023-DEP-59,_T,1990,POP,_T,D,2529495.0,59
2023-DEP-59,_T,1992,POP,_T,D,2536843.0,59
2023-DEP-59,_T,2024,POP,_T,PROV,2616167.0,59
2023-DEP-59,_T,2006,POP,_T,D,2565257.0,59
2023-DEP-59,_T,2000,POP,_T,D,2554638.0,59
2023-DEP-59,_T,2013,POP,_T,D,2595536.0,59
2023-DEP-59,_T,1999,POP,_T,D,2555471.0,59
2023-DEP-59,_T,1991,POP,_T,D,2531624.0,59
2023-DEP-59,_T,1996,POP,_T,D,2552731.0,59
2023-DEP-59,_T,2010,POP,_T,D,2576770.0,59
2023-DEP-59,_T,2001,POP,_T,D,2555959.0,59
2023-DEP-59,_T,1993,POP,_T,D,2541429.0,59
2023-DEP-59,_T,2008,POP,_T,D,2564959.0,59
2023-DEP-59,_T,2012,POP,_T,D,2587128.0,59
2023-DEP-59,_T,1997,POP,_T,D,2553508.0,59
2023-DEP-59,_T,2014,POP,_T,D,2603472.0,59
2023-DEP-59,_T,2003,POP,_T,D,2559871.0,59
2023-DEP-59,_T,2011,POP,_T,D,2579208.0,59
2023-DEP-59,_T,2016,POP,_T,D,2603723.0,59
2023-DEP-59,_T,2020,POP,_T,D,2607746.0,59
2023-DEP-59,_T,2018,POP,_T,D,2606234.0,59
2023-DEP-59,_T,2009,POP,_T,D,2571940.0,59
2023-DEP-59,_T,2022,POP,_T,D,2616909.0,59
2023-DEP-59,_T,2015,POP,_T,D,2605238.0,59
2023-DEP-59,_T,2002,POP,_T,D,2558213.0,59
2023-DEP-59,_T,2005,POP,_T,D,2563886.0,59
2023-DEP-59,_T,2025,POP,_T,PROV,2615505.0,59
2023-DEP-59,_T,2017,POP,_T,D,2604361.0,59
2023-DEP-59,_T,2021,POP,_T,D,2611293.0,59
2023-DEP-59,_T,1994,POP,_T,D,2544978.0,59
2023-DEP-59,_T,1995,POP,_T,D,2548948.0,59
2023-DEP-59,_T,2007,POP,_T,D,2564950.0,59
2023-DEP-59,_T,2023,POP,_T,PROV,2616339.0,59
2023-DEP-59,_T,2004,POP,_T,D,2561038.0,59
2023-DEP-59,_T,1998,POP,_T,D,2554942.0,59
2023-DEP-59,_T,2019,POP,_T,D,2608346.0,59
2023-DEP-60,_T,2008,POP,_T,D,799725.0,60
2023-DEP-60,_T,1992,POP,_T,D,739642.0,60
2023-DEP-60,_T,2004,POP,_T,D,785007.0,60
2023-DEP-60,_T,2025,POP,_T,PROV,829583.0,60
2023-DEP-60,_T,2011,POP,_T,D,805642.0,60
2023-DEP-60,_T,2001,POP,_T,D,773713.0,60
2023-DEP-60,_T,1996,POP,_T,D,760914.0,60
2023-DEP-60,_T,1998,POP,_T,D,765111.0,60
2023-DEP-60,_T,2000,POP,_T,D,769848.0,60
2023-DEP-60,_T,2003,POP,_T,D,781462.0,60
2023-DEP-60,_T,2023,POP,_T,PROV,830509.0,60
2023-DEP-60,_T,2024,POP,_T,PROV,830031.0,60
2023-DEP-60,_T,1993,POP,_T,D,746457.0,60
2023-DEP-60,_T,2013,POP,_T,D,815400.0,60
2023-DEP-60,_T,2012,POP,_T,D,810300.0,60
2023-DEP-60,_T,2005,POP,_T,D,789012.0,60
2023-DEP-60,_T,2018,POP,_T,D,827153.0,60
2023-DEP-60,_T,1997,POP,_T,D,763991.0,60
2023-DEP-60,_T,2015,POP,_T,D,821552.0,60
2023-DEP-60,_T,2007,POP,_T,D,796624.0,60
2023-DEP-60,_T,1995,POP,_T,D,755673.0,60
2023-DEP-60,_T,2014,POP,_T,D,818680.0,60
2023-DEP-60,_T,2016,POP,_T,D,823542.0,60
2023-DEP-60,_T,2019,POP,_T,D,829419.0,60
2023-DEP-60,_T,2006,POP,_T,D,792975.0,60
2023-DEP-60,_T,1994,POP,_T,D,751362.0,60
2023-DEP-60,_T,2021,POP,_T,D,828838.0,60
2023-DEP-60,_T,2022,POP,_T,D,830725.0,60
2023-DEP-60,_T,2002,POP,_T,D,777612.0,60
2023-DEP-60,_T,2020,POP,_T,D,829699.0,60
2023-DEP-60,_T,2017,POP,_T,D,824503.0,60
2023-DEP-60,_T,1990,POP,_T,D,724587.0,60
2023-DEP-60,_T,2010,POP,_T,D,803595.0,60
2023-DEP-60,_T,1999,POP,_T,D,766253.0,60
2023-DEP-60,_T,1991,POP,_T,D,732276.0,60
2023-DEP-60,_T,2009,POP,_T,D,801512.0,60
2023-DEP-61,_T,2008,POP,_T,D,292282.0,61
2023-DEP-61,_T,2007,POP,_T,D,292609.0,61
2023-DEP-61,_T,1995,POP,_T,D,294268.0,61
2023-DEP-61,_T,2020,POP,_T,D,278475.0,61
2023-DEP-61,_T,2000,POP,_T,D,292557.0,61
2023-DEP-61,_T,2016,POP,_T,D,285308.0,61
2023-DEP-61,_T,1997,POP,_T,D,293414.0,61
2023-DEP-61,_T,2019,POP,_T,D,279942.0,61
2023-DEP-61,_T,2022,POP,_T,D,276144.0,61
2023-DEP-61,_T,2017,POP,_T,D,283372.0,61
2023-DEP-61,_T,2004,POP,_T,D,293052.0,61
2023-DEP-61,_T,2003,POP,_T,D,293158.0,61
2023-DEP-61,_T,2009,POP,_T,D,292210.0,61
2023-DEP-61,_T,1998,POP,_T,D,292912.0,61
2023-DEP-61,_T,2021,POP,_T,D,276973.0,61
2023-DEP-61,_T,2013,POP,_T,D,288848.0,61
2023-DEP-61,_T,2012,POP,_T,D,290015.0,61
2023-DEP-61,_T,2002,POP,_T,D,293068.0,61
2023-DEP-61,_T,2018,POP,_T,D,281593.0,61
2023-DEP-61,_T,2024,POP,_T,PROV,273419.0,61
2023-DEP-61,_T,2025,POP,_T,PROV,271896.0,61
2023-DEP-61,_T,1994,POP,_T,D,294376.0,61
2023-DEP-61,_T,1999,POP,_T,D,292530.0,61
2023-DEP-61,_T,1992,POP,_T,D,293314.0,61
2023-DEP-61,_T,2006,POP,_T,D,292879.0,61
2023-DEP-61,_T,2011,POP,_T,D,290891.0,61
2023-DEP-61,_T,1996,POP,_T,D,293516.0,61
2023-DEP-61,_T,2014,POP,_T,D,287750.0,61
2023-DEP-61,_T,2015,POP,_T,D,286618.0,61
2023-DEP-61,_T,2023,POP,_T,PROV,274742.0,61
2023-DEP-61,_T,1991,POP,_T,D,293161.0,61
2023-DEP-61,_T,1990,POP,_T,D,293194.0,61
2023-DEP-61,_T,2010,POP,_T,D,291642.0,61
2023-DEP-61,_T,2001,POP,_T,D,292868.0,61
2023-DEP-61,_T,2005,POP,_T,D,293105.0,61
2023-DEP-61,_T,1993,POP,_T,D,294086.0,61
2023-DEP-62,_T,2009,POP,_T,D,1461257.0,62
2023-DEP-62,_T,2008,POP,_T,D,1459531.0,62
2023-DEP-62,_T,2019,POP,_T,D,1465278.0,62
2023-DEP-62,_T,2024,POP,_T,PROV,1453532.0,62
2023-DEP-62,_T,2000,POP,_T,D,1443226.0,62
2023-DEP-62,_T,2014,POP,_T,D,1472589.0,62
2023-DEP-62,_T,1994,POP,_T,D,1436805.0,62
2023-DEP-62,_T,2004,POP,_T,D,1449510.0,62
2023-DEP-62,_T,1990,POP,_T,D,1432208.0,62
2023-DEP-62,_T,1999,POP,_T,D,1441996.0,62
2023-DEP-62,_T,2003,POP,_T,D,1448757.0,62
2023-DEP-62,_T,2013,POP,_T,D,1465205.0,62
2023-DEP-62,_T,2011,POP,_T,D,1462807.0,62
2023-DEP-62,_T,2017,POP,_T,D,1468018.0,62
2023-DEP-62,_T,2018,POP,_T,D,1466743.0,62
2023-DEP-62,_T,2002,POP,_T,D,1447364.0,62
2023-DEP-62,_T,2005,POP,_T,D,1451727.0,62
2023-DEP-62,_T,1991,POP,_T,D,1433769.0,62
2023-DEP-62,_T,2016,POP,_T,D,1470725.0,62
2023-DEP-62,_T,2015,POP,_T,D,1472648.0,62
2023-DEP-62,_T,2012,POP,_T,D,1463628.0,62
2023-DEP-62,_T,2007,POP,_T,D,1456726.0,62
2023-DEP-62,_T,2010,POP,_T,D,1461387.0,62
2023-DEP-62,_T,1992,POP,_T,D,1434353.0,62
2023-DEP-62,_T,1995,POP,_T,D,1437398.0,62
2023-DEP-62,_T,2025,POP,_T,PROV,1450306.0,62
2023-DEP-62,_T,1996,POP,_T,D,1438800.0,62
2023-DEP-62,_T,2006,POP,_T,D,1453387.0,62
2023-DEP-62,_T,1993,POP,_T,D,1436353.0,62
2023-DEP-62,_T,2001,POP,_T,D,1445183.0,62
2023-DEP-62,_T,1997,POP,_T,D,1441027.0,62
2023-DEP-62,_T,2022,POP,_T,D,1460184.0,62
2023-DEP-62,_T,2023,POP,_T,PROV,1456673.0,62
2023-DEP-62,_T,1998,POP,_T,D,1440495.0,62
2023-DEP-62,_T,2020,POP,_T,D,1462167.0,62
2023-DEP-62,_T,2021,POP,_T,D,1461441.0,62
2023-DEP-63,_T,1998,POP,_T,D,602853.0,63
2023-DEP-63,_T,1996,POP,_T,D,600840.0,63
2023-DEP-63,_T,2022,POP,_T,D,664385.0,63
2023-DEP-63,_T,1990,POP,_T,D,598311.0,63
2023-DEP-63,_T,2014,POP,_T,D,644216.0,63
2023-DEP-63,_T,2015,POP,_T,D,647501.0,63
2023-DEP-63,_T,2018,POP,_T,D,659048.0,63
2023-DEP-63,_T,2008,POP,_T,D,628485.0,63
2023-DEP-63,_T,2017,POP,_T,D,653742.0,63
2023-DEP-63,_T,2021,POP,_T,D,662285.0,63
2023-DEP-63,_T,2025,POP,_T,PROV,664068.0,63
2023-DEP-63,_T,1999,POP,_T,D,604239.0,63
2023-DEP-63,_T,2007,POP,_T,D,626639.0,63
2023-DEP-63,_T,1994,POP,_T,D,599492.0,63
2023-DEP-63,_T,2012,POP,_T,D,638092.0,63
2023-DEP-63,_T,2001,POP,_T,D,609162.0,63
2023-DEP-63,_T,2019,POP,_T,D,662152.0,63
2023-DEP-63,_T,2005,POP,_T,D,620571.0,63
2023-DEP-63,_T,2023,POP,_T,PROV,664263.0,63
2023-DEP-63,_T,2003,POP,_T,D,614688.0,63
2023-DEP-63,_T,1995,POP,_T,D,600033.0,63
2023-DEP-63,_T,2011,POP,_T,D,635469.0,63
