dtreffre,numdep,nomdep,numregi,nomregi,ars_type,indfoy_ars,indmtt_ars,lieures
2019,55,MEUSE,44,GRAND EST,ARS à taux plein,7660,5027707.0,GRAND EST/MEUSE
2019,55,MEUSE,44,GRAND EST,ARS à taux différentiel,163,62674.0,GRAND EST/MEUSE
2019,56,MORBIHAN,53,BRETAGNE,ARS à taux plein,28783,18528450.0,BRETAGNE/MORBIHAN
2019,59,NORD,32,HAUTS DE FRANCE,ARS à taux différentiel,1916,706137.0,HAUTS DE FRANCE/NORD
2019,60,OISE,32,HAUTS DE FRANCE,ARS à taux différentiel,764,300979.0,HAUTS DE FRANCE/OISE
2019,61,ORNE,28,NORMANDIE,ARS à taux différentiel,251,92202.0,NORMANDIE/ORNE
2019,62,PAS DE CALAIS,32,HAUTS DE FRANCE,ARS à taux plein,80686,54071731.0,HAUTS DE FRANCE/PAS DE CALAIS
2019,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux plein,25299,16007665.0,AUVERGNE RHONE ALPES/PUY DE DOME
2019,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux plein,25819,15869085.0,OCCITANIE/PYRENEES ORIENTALES
2019,68,HAUT RHIN,44,GRAND EST,ARS à taux différentiel,466,172054.0,GRAND EST/HAUT RHIN
2019,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux plein,79126,54432744.0,AUVERGNE RHONE ALPES/RHONE
2019,70,HAUTE SAONE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,10265,6807397.0,BOURGOGNE FRANCHE COMTE/HAUTE SAONE
2019,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux différentiel,554,201233.0,PAYS DE LA LOIRE/SARTHE
2019,73,SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux plein,16046,10369505.0,AUVERGNE RHONE ALPES/SAVOIE
2019,75,PARIS,11,ILE DE FRANCE,ARS à taux plein,53982,35076919.0,ILE DE FRANCE/PARIS
2019,75,PARIS,11,ILE DE FRANCE,ARS à taux différentiel,688,238856.0,ILE DE FRANCE/PARIS
2019,78,YVELINES,11,ILE DE FRANCE,ARS à taux différentiel,967,356727.0,ILE DE FRANCE/YVELINES
2019,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux plein,14158,9239647.0,NOUVELLE AQUITAINE/DEUX SEVRES
2019,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,394,146386.0,NOUVELLE AQUITAINE/DEUX SEVRES
2019,80,SOMME,32,HAUTS DE FRANCE,ARS à taux différentiel,458,161059.0,HAUTS DE FRANCE/SOMME
2019,81,TARN,76,OCCITANIE,ARS à taux plein,17121,10925543.0,OCCITANIE/TARN
2019,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux plein,12769,8365422.0,OCCITANIE/TARN ET GARONNE
2019,83,VAR,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,47818,29295709.0,PROVENCE ALPES COTE D AZUR/VAR
2019,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,29251,18841666.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2019,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,25892,16970236.0,PAYS DE LA LOIRE/VENDEE
2019,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,370,122793.0,NOUVELLE AQUITAINE/VIENNE
2019,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,14408,9232517.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2019,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,6026,4081190.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2019,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,58909,40098736.0,ILE DE FRANCE/ESSONNE
2019,91,ESSONNE,11,ILE DE FRANCE,ARS à taux différentiel,916,354171.0,ILE DE FRANCE/ESSONNE
2019,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux plein,62952,41598180.0,ILE DE FRANCE/VAL DE MARNE
2019,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux plein,65702,45077030.0,ILE DE FRANCE/VAL D OISE
2019,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,249,81755.0,GUADELOUPE/GUADELOUPE
2019,972,MARTINIQUE,02,MARTINIQUE,ARS à taux différentiel,203,70071.0,MARTINIQUE/MARTINIQUE
2019,973,GUYANE,03,GUYANE,ARS à taux différentiel,105,41161.0,GUYANE/GUYANE
2018,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,14068,8929061.0,AUVERGNE RHONE ALPES/ALLIER
2018,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,231,82112.0,AUVERGNE RHONE ALPES/ALLIER
2018,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,112,41711.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2018,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,45378,27424370.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2018,10,AUBE,44,GRAND EST,ARS à taux différentiel,223,77337.0,GRAND EST/AUBE
2018,11,AUDE,76,OCCITANIE,ARS à taux plein,19151,11900758.0,OCCITANIE/AUDE
2018,12,AVEYRON,76,OCCITANIE,ARS à taux plein,9229,5843652.0,OCCITANIE/AVEYRON
2018,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,110,35578.0,AUVERGNE RHONE ALPES/CANTAL
2018,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux plein,14930,9370510.0,NOUVELLE AQUITAINE/CHARENTE
2018,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux différentiel,551,194132.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2018,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,249,89462.0,CENTRE VAL DE LOIRE/CHER
2018,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux plein,8900,5598891.0,NOUVELLE AQUITAINE/CORREZE
2018,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,187,67374.0,NOUVELLE AQUITAINE/CORREZE
2018,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,403,148502.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2018,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux plein,17171,10533186.0,NOUVELLE AQUITAINE/DORDOGNE
2018,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,352,132805.0,BOURGOGNE FRANCHE COMTE/DOUBS
2018,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux plein,24267,15837308.0,AUVERGNE RHONE ALPES/DROME
2018,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,446,155161.0,AUVERGNE RHONE ALPES/DROME
2018,27,EURE,28,NORMANDIE,ARS à taux différentiel,585,221790.0,NORMANDIE/EURE
2018,2A,CORSE DU SUD,94,CORSE,ARS à taux différentiel,83,27143.0,CORSE/CORSE DU SUD
2018,2B,HAUTE CORSE,94,CORSE,ARS à taux plein,7317,4135822.0,CORSE/HAUTE CORSE
2018,30,GARD,76,OCCITANIE,ARS à taux différentiel,581,208101.0,OCCITANIE/GARD
2018,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux plein,55055,34135218.0,OCCITANIE/HAUTE GARONNE
2018,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux plein,66082,40123802.0,NOUVELLE AQUITAINE/GIRONDE
2018,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,1186,427361.0,NOUVELLE AQUITAINE/GIRONDE
2018,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux différentiel,991,386803.0,BRETAGNE/ILLE ET VILAINE
2018,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,23923,15383376.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2018,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux plein,53757,35639592.0,AUVERGNE RHONE ALPES/ISERE
2018,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,211,77272.0,BOURGOGNE FRANCHE COMTE/JURA
2018,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,17017,10441135.0,NOUVELLE AQUITAINE/LANDES
2018,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,364,128899.0,NOUVELLE AQUITAINE/LANDES
2018,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,255,91210.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2018,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,581,219770.0,CENTRE VAL DE LOIRE/LOIRET
2018,47,LOT ET GARONNE,75,NOUVELLE AQUITAINE,ARS à taux plein,14199,9075592.0,NOUVELLE AQUITAINE/LOT ET GARONNE
2018,51,MARNE,44,GRAND EST,ARS à taux plein,23870,15573391.0,GRAND EST/MARNE
2018,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux différentiel,400,151273.0,PAYS DE LA LOIRE/MAYENNE
2018,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux plein,29316,19005502.0,GRAND EST/MEURTHE ET MOSELLE
2018,54,MEURTHE ET MOSELLE,44,GRAND EST,ARS à taux différentiel,504,176650.0,GRAND EST/MEURTHE ET MOSELLE
2018,58,NIEVRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,8346,5216260.0,BOURGOGNE FRANCHE COMTE/NIEVRE
2018,59,NORD,32,HAUTS DE FRANCE,ARS à taux différentiel,1912,704072.0,HAUTS DE FRANCE/NORD
2018,60,OISE,32,HAUTS DE FRANCE,ARS à taux plein,39266,26215297.0,HAUTS DE FRANCE/OISE
2018,60,OISE,32,HAUTS DE FRANCE,ARS à taux différentiel,755,293366.0,HAUTS DE FRANCE/OISE
2018,61,ORNE,28,NORMANDIE,ARS à taux différentiel,250,97414.0,NORMANDIE/ORNE
2018,62,PAS DE CALAIS,32,HAUTS DE FRANCE,ARS à taux différentiel,1296,472362.0,HAUTS DE FRANCE/PAS DE CALAIS
2018,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,534,185849.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2018,65,HAUTES PYRENEES,76,OCCITANIE,ARS à taux différentiel,170,58935.0,OCCITANIE/HAUTES PYRENEES
2018,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux plein,25673,15647792.0,OCCITANIE/PYRENEES ORIENTALES
2018,68,HAUT RHIN,44,GRAND EST,ARS à taux plein,30241,20188417.0,GRAND EST/HAUT RHIN
2018,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1177,436137.0,AUVERGNE RHONE ALPES/RHONE
2018,71,SAONE ET LOIRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,22011,14550006.0,BOURGOGNE FRANCHE COMTE/SAONE ET LOIRE
2018,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,24511,16405297.0,PAYS DE LA LOIRE/SARTHE
2018,73,SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux plein,16202,10397260.0,AUVERGNE RHONE ALPES/SAVOIE
2018,74,HAUTE SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,448,163491.0,AUVERGNE RHONE ALPES/HAUTE SAVOIE
2018,75,PARIS,11,ILE DE FRANCE,ARS à taux plein,54972,35456030.0,ILE DE FRANCE/PARIS
2018,75,PARIS,11,ILE DE FRANCE,ARS à taux différentiel,696,247155.0,ILE DE FRANCE/PARIS
2018,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux différentiel,1214,469845.0,ILE DE FRANCE/SEINE ET MARNE
2018,78,YVELINES,11,ILE DE FRANCE,ARS à taux plein,49838,33675836.0,ILE DE FRANCE/YVELINES
2018,78,YVELINES,11,ILE DE FRANCE,ARS à taux différentiel,930,355106.0,ILE DE FRANCE/YVELINES
2018,80,SOMME,32,HAUTS DE FRANCE,ARS à taux différentiel,422,153568.0,HAUTS DE FRANCE/SOMME
2018,81,TARN,76,OCCITANIE,ARS à taux plein,17253,10916200.0,OCCITANIE/TARN
2018,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,417,143026.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2018,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,371,131643.0,NOUVELLE AQUITAINE/VIENNE
2018,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,244,78618.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2018,88,VOSGES,44,GRAND EST,ARS à taux différentiel,314,111638.0,GRAND EST/VOSGES
2018,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,15436,10136970.0,BOURGOGNE FRANCHE COMTE/YONNE
2018,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,57630,38891014.0,ILE DE FRANCE/ESSONNE
2018,92,HAUTS DE SEINE,11,ILE DE FRANCE,ARS à taux plein,50255,32308987.0,ILE DE FRANCE/HAUTS DE SEINE
2018,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux plein,64920,44310083.0,ILE DE FRANCE/VAL D OISE
2018,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,241,72847.0,GUADELOUPE/GUADELOUPE
2018,972,MARTINIQUE,02,MARTINIQUE,ARS à taux plein,26786,14999517.0,MARTINIQUE/MARTINIQUE
2018,972,MARTINIQUE,02,MARTINIQUE,ARS à taux différentiel,202,65733.0,MARTINIQUE/MARTINIQUE
2018,973,GUYANE,03,GUYANE,ARS à taux différentiel,108,36316.0,GUYANE/GUYANE
2018,974,LA REUNION,04,LA REUNION,ARS à taux différentiel,532,168944.0,LA REUNION/LA REUNION
2017,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux plein,23857,15846348.0,AUVERGNE RHONE ALPES/AIN
2017,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,14273,8940678.0,AUVERGNE RHONE ALPES/ALLIER
2017,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,236,81259.0,AUVERGNE RHONE ALPES/ALLIER
2017,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,95,32138.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2017,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,5913,3565420.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2017,08,ARDENNES,44,GRAND EST,ARS à taux différentiel,201,69581.0,GRAND EST/ARDENNES
2017,12,AVEYRON,76,OCCITANIE,ARS à taux différentiel,213,72349.0,OCCITANIE/AVEYRON
2017,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,101184,63269840.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2017,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux plein,4661,2859255.0,AUVERGNE RHONE ALPES/CANTAL
2017,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,253,92453.0,NOUVELLE AQUITAINE/CHARENTE
2017,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,234,87705.0,CENTRE VAL DE LOIRE/CHER
2017,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,20810,13942191.0,BOURGOGNE FRANCHE COMTE/DOUBS
2017,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,460,177124.0,AUVERGNE RHONE ALPES/DROME
2017,27,EURE,28,NORMANDIE,ARS à taux différentiel,587,216979.0,NORMANDIE/EURE
2017,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux plein,19172,12898663.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2017,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,403,153093.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2017,29,FINISTERE,53,BRETAGNE,ARS à taux plein,33835,21313023.0,BRETAGNE/FINISTERE
2017,2A,CORSE DU SUD,94,CORSE,ARS à taux plein,5790,3297745.0,CORSE/CORSE DU SUD
2017,2B,HAUTE CORSE,94,CORSE,ARS à taux plein,7296,4088003.0,CORSE/HAUTE CORSE
2017,30,GARD,76,OCCITANIE,ARS à taux plein,38919,24253628.0,OCCITANIE/GARD
2017,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux plein,53814,32814813.0,OCCITANIE/HAUTE GARONNE
2017,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux différentiel,810,276099.0,OCCITANIE/HAUTE GARONNE
2017,32,GERS,76,OCCITANIE,ARS à taux différentiel,151,56494.0,OCCITANIE/GERS
2017,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux plein,65549,39411259.0,NOUVELLE AQUITAINE/GIRONDE
2017,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,1138,407048.0,NOUVELLE AQUITAINE/GIRONDE
2017,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux plein,40142,25860644.0,BRETAGNE/ILLE ET VILAINE
2017,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux différentiel,1080,411886.0,BRETAGNE/ILLE ET VILAINE
2017,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,9092,5756386.0,CENTRE VAL DE LOIRE/INDRE
2017,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,23900,15161200.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2017,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,224,80710.0,BOURGOGNE FRANCHE COMTE/JURA
2017,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,218,84859.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2017,46,LOT,76,OCCITANIE,ARS à taux plein,6593,3981909.0,OCCITANIE/LOT
2017,48,LOZERE,76,OCCITANIE,ARS à taux différentiel,72,26439.0,OCCITANIE/LOZERE
2017,49,MAINE ET LOIRE,52,PAYS DE LA LOIRE,ARS à taux plein,34255,22949724.0,PAYS DE LA LOIRE/MAINE ET LOIRE
2017,50,MANCHE,28,NORMANDIE,ARS à taux plein,19064,12338053.0,NORMANDIE/MANCHE
2017,51,MARNE,44,GRAND EST,ARS à taux plein,23779,15338599.0,GRAND EST/MARNE
2017,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,7469,4864309.0,GRAND EST/HAUTE MARNE
2017,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux plein,11778,8106937.0,PAYS DE LA LOIRE/MAYENNE
2017,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux différentiel,364,139356.0,PAYS DE LA LOIRE/MAYENNE
2017,55,MEUSE,44,GRAND EST,ARS à taux plein,7902,5150210.0,GRAND EST/MEUSE
2017,58,NIEVRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,8380,5188985.0,BOURGOGNE FRANCHE COMTE/NIEVRE
2017,59,NORD,32,HAUTS DE FRANCE,ARS à taux plein,136850,91550070.0,HAUTS DE FRANCE/NORD
2017,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,488,174224.0,AUVERGNE RHONE ALPES/PUY DE DOME
2017,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux plein,25312,15306955.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2017,65,HAUTES PYRENEES,76,OCCITANIE,ARS à taux plein,9818,5935520.0,OCCITANIE/HAUTES PYRENEES
2017,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux plein,62002,40151714.0,ILE DE FRANCE/VAL DE MARNE
2017,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux plein,64101,43169018.0,ILE DE FRANCE/VAL D OISE
2017,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,223,70305.0,GUADELOUPE/GUADELOUPE
2017,972,MARTINIQUE,02,MARTINIQUE,ARS à taux plein,27533,15303179.0,MARTINIQUE/MARTINIQUE
2017,972,MARTINIQUE,02,MARTINIQUE,ARS à taux différentiel,209,70945.0,MARTINIQUE/MARTINIQUE
2017,973,GUYANE,03,GUYANE,ARS à taux plein,22038,16945128.0,GUYANE/GUYANE
2016,02,AISNE,32,NORD PAS DE CALAIS PICARDIE,ARS à taux différentiel,463,168696.0,NORD PAS DE CALAIS PICARDIE/AISNE
2016,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux plein,14457,9005591.0,AUVERGNE RHONE ALPES/ALLIER
2016,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,254,86887.0,AUVERGNE RHONE ALPES/ALLIER
2016,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,7518,4566709.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2016,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,109,36922.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2016,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,122,41261.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2016,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,45356,26815003.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2016,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,587,206333.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2016,10,AUBE,44,ALSACE CHAMPAGNE ARDENNE LORRAINE,ARS à taux plein,14723,9528765.0,ALSACE CHAMPAGNE ARDENNE LORRAINE/AUBE
2016,11,AUDE,76,LANGUEDOC ROUSSILLON MIDI PYRENEES,ARS à taux différentiel,261,88571.0,LANGUEDOC ROUSSILLON MIDI PYRENEES/AUDE
2016,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,100593,62457467.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2016,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,1232,424038.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2016,14,CALVADOS,28,NORMANDIE,ARS à taux plein,29804,18969377.0,NORMANDIE/CALVADOS
2016,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,125,42890.0,AUVERGNE RHONE ALPES/CANTAL
2016,17,CHARENTE MARITIME,75,AQUITAINE LIMOUSIN POITOU CHARENTES,ARS à taux plein,27588,16629317.0,AQUITAINE LIMOUSIN POITOU CHARENTES/CHARENTE MARITIME
2016,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,13282,8361422.0,CENTRE VAL DE LOIRE/CHER
2016,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,225,81256.0,CENTRE VAL DE LOIRE/CHER
2016,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,384,135732.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2016,22,COTES D ARMOR,53,BRETAGNE,ARS à taux différentiel,558,206516.0,BRETAGNE/COTES D ARMOR
2016,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1107,431166.0,AUVERGNE RHONE ALPES/ISERE
2016,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,13977,9037717.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2016,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,223,88570.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2016,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux plein,30449,20074425.0,CENTRE VAL DE LOIRE/LOIRET
2016,47,LOT ET GARONNE,75,AQUITAINE LIMOUSIN POITOU CHARENTES,ARS à taux plein,14311,8913590.0,AQUITAINE LIMOUSIN POITOU CHARENTES/LOT ET GARONNE
2016,49,MAINE ET LOIRE,52,PAYS DE LA LOIRE,ARS à taux différentiel,894,342395.0,PAYS DE LA LOIRE/MAINE ET LOIRE
2016,55,MEUSE,44,ALSACE CHAMPAGNE ARDENNE LORRAINE,ARS à taux plein,7964,5192484.0,ALSACE CHAMPAGNE ARDENNE LORRAINE/MEUSE
2016,57,MOSELLE,44,ALSACE CHAMPAGNE ARDENNE LORRAINE,ARS à taux plein,40386,25484576.0,ALSACE CHAMPAGNE ARDENNE LORRAINE/MOSELLE
2016,59,NORD,32,NORD PAS DE CALAIS PICARDIE,ARS à taux différentiel,1910,693440.0,NORD PAS DE CALAIS PICARDIE/NORD
2016,64,PYRENEES ATLANTIQUES,75,AQUITAINE LIMOUSIN POITOU CHARENTES,ARS à taux différentiel,457,166161.0,AQUITAINE LIMOUSIN POITOU CHARENTES/PYRENEES ATLANTIQUES
2016,65,HAUTES PYRENEES,76,LANGUEDOC ROUSSILLON MIDI PYRENEES,ARS à taux plein,9866,5937559.0,LANGUEDOC ROUSSILLON MIDI PYRENEES/HAUTES PYRENEES
2016,75,PARIS,11,ILE DE FRANCE,ARS à taux plein,55875,35395547.0,ILE DE FRANCE/PARIS
2016,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux différentiel,1126,411055.0,ILE DE FRANCE/SEINE ET MARNE
2016,80,SOMME,32,NORD PAS DE CALAIS PICARDIE,ARS à taux plein,27716,17801395.0,NORD PAS DE CALAIS PICARDIE/SOMME
2016,81,TARN,76,LANGUEDOC ROUSSILLON MIDI PYRENEES,ARS à taux différentiel,319,106961.0,LANGUEDOC ROUSSILLON MIDI PYRENEES/TARN
2016,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,29043,18056455.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2016,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,26858,17573919.0,PAYS DE LA LOIRE/VENDEE
2016,86,VIENNE,75,AQUITAINE LIMOUSIN POITOU CHARENTES,ARS à taux différentiel,361,133339.0,AQUITAINE LIMOUSIN POITOU CHARENTES/VIENNE
2016,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,288,100931.0,BOURGOGNE FRANCHE COMTE/YONNE
2016,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,54900,35984132.0,ILE DE FRANCE/ESSONNE
2016,91,ESSONNE,11,ILE DE FRANCE,ARS à taux différentiel,868,319160.0,ILE DE FRANCE/ESSONNE
2016,94,VAL DE MARNE,11,ILE DE FRANCE,ARS à taux plein,60648,38920687.0,ILE DE FRANCE/VAL DE MARNE
2016,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,33609,18983718.0,GUADELOUPE/GUADELOUPE
2016,972,MARTINIQUE,02,MARTINIQUE,ARS à taux plein,27125,15115859.0,MARTINIQUE/MARTINIQUE
2016,973,GUYANE,03,GUYANE,ARS à taux différentiel,86,26232.0,GUYANE/GUYANE
2016,974,LA REUNION,04,LA REUNION,ARS à taux plein,80069,49457202.0,LA REUNION/LA REUNION
